panel_celltype,group,gene,source_column
EC,AZFc_Del,IFT57,EC-AZFc
EC,AZFc_Del,IFT88,EC-AZFc
EC,AZFc_Del,IGFBP7,EC-AZFc
EC,AZFc_Del,IL13RA1,EC-AZFc
EC,AZFc_Del,IL1R1,EC-AZFc
EC,AZFc_Del,IL33,EC-AZFc
EC,AZFc_Del,IL3RA,EC-AZFc
EC,AZFc_Del,IL6ST,EC-AZFc
EC,AZFc_Del,ILK,EC-AZFc
EC,AZFc_Del,IMMT,EC-AZFc
EC,AZFc_Del,INPP1,EC-AZFc
EC,AZFc_Del,INSL3,EC-AZFc
EC,AZFc_Del,IPO5,EC-AZFc
EC,AZFc_Del,IQCF1,EC-AZFc
EC,AZFc_Del,IQCF2,EC-AZFc
EC,AZFc_Del,IQCF3,EC-AZFc
EC,AZFc_Del,IQCG,EC-AZFc
EC,AZFc_Del,IQGAP2,EC-AZFc
EC,AZFc_Del,IRF2BP2,EC-AZFc
EC,AZFc_Del,IRGC,EC-AZFc
EC,AZFc_Del,ISCA1,EC-AZFc
EC,AZFc_Del,ISG20L2,EC-AZFc
EC,AZFc_Del,ISLR,EC-AZFc
EC,AZFc_Del,ITGA6,EC-AZFc
EC,AZFc_Del,ITPKB,EC-AZFc
EC,AZFc_Del,ITPR3,EC-AZFc
EC,AZFc_Del,IZUMO2,EC-AZFc
EC,AZFc_Del,IZUMO4,EC-AZFc
EC,AZFc_Del,JAG1,EC-AZFc
EC,AZFc_Del,JAK1,EC-AZFc
EC,AZFc_Del,JCAD,EC-AZFc
EC,AZFc_Del,JPT1,EC-AZFc
EC,AZFc_Del,JPX,EC-AZFc
EC,AZFc_Del,JUN,EC-AZFc
EC,AZFc_Del,JUNB,EC-AZFc
EC,AZFc_Del,JUND,EC-AZFc
EC,AZFc_Del,KANK3,EC-AZFc
EC,AZFc_Del,KARS,EC-AZFc
EC,AZFc_Del,KCTD12,EC-AZFc
EC,AZFc_Del,KDELR1,EC-AZFc
EC,AZFc_Del,KDELR2,EC-AZFc
EC,AZFc_Del,KDM5B,EC-AZFc
EC,AZFc_Del,KDR,EC-AZFc
EC,AZFc_Del,KIAA1210,EC-AZFc
EC,AZFc_Del,KIAA1257,EC-AZFc
EC,AZFc_Del,KIF2B,EC-AZFc
EC,AZFc_Del,KIF2C,EC-AZFc
EC,AZFc_Del,KITLG,EC-AZFc
EC,AZFc_Del,KLF13,EC-AZFc
EC,AZFc_Del,KLF4,EC-AZFc
EC,AZFc_Del,KLHDC3,EC-AZFc
EC,AZFc_Del,KLHL10,EC-AZFc
EC,AZFc_Del,KLHL7,EC-AZFc
EC,AZFc_Del,KMT2E,EC-AZFc
EC,AZFc_Del,KNSTRN,EC-AZFc
EC,AZFc_Del,KPNA2,EC-AZFc
EC,AZFc_Del,KRIT1,EC-AZFc
EC,AZFc_Del,LAMTOR1,EC-AZFc
EC,AZFc_Del,LARP1B,EC-AZFc
EC,AZFc_Del,LARP7,EC-AZFc
EC,AZFc_Del,LBH,EC-AZFc
EC,AZFc_Del,LCA5L,EC-AZFc
EC,AZFc_Del,LCN6,EC-AZFc
EC,AZFc_Del,LDB2,EC-AZFc
EC,AZFc_Del,LDHB,EC-AZFc
EC,AZFc_Del,LDHC,EC-AZFc
EC,AZFc_Del,LELP1,EC-AZFc
EC,AZFc_Del,LEMD1,EC-AZFc
EC,AZFc_Del,LGALS1,EC-AZFc
EC,AZFc_Del,LIFR,EC-AZFc
EC,AZFc_Del,LIMS2,EC-AZFc
EC,AZFc_Del,LINC00226,EC-AZFc
EC,AZFc_Del,LINC00293,EC-AZFc
EC,AZFc_Del,LINC00301,EC-AZFc
EC,AZFc_Del,LINC00467,EC-AZFc
EC,AZFc_Del,LINC00608,EC-AZFc
EC,AZFc_Del,LINC00710,EC-AZFc
EC,AZFc_Del,LINC00854,EC-AZFc
EC,AZFc_Del,LINC00919,EC-AZFc
EC,AZFc_Del,LINC00927,EC-AZFc
EC,AZFc_Del,LINC00943,EC-AZFc
EC,AZFc_Del,LINC01191,EC-AZFc
EC,AZFc_Del,LINC01227,EC-AZFc
EC,AZFc_Del,LINC01304,EC-AZFc
EC,AZFc_Del,LINC01350,EC-AZFc
EC,AZFc_Del,LINC01539,EC-AZFc
EC,AZFc_Del,LINC01667,EC-AZFc
EC,AZFc_Del,LINC01676,EC-AZFc
EC,AZFc_Del,LINC01681,EC-AZFc
EC,AZFc_Del,LINC01723,EC-AZFc
EC,AZFc_Del,LINC02189,EC-AZFc
EC,AZFc_Del,LINC02314,EC-AZFc
EC,AZFc_Del,LMAN1,EC-AZFc
EC,AZFc_Del,LOXHD1,EC-AZFc
EC,AZFc_Del,LPAR6,EC-AZFc
EC,AZFc_Del,LPIN1,EC-AZFc
EC,AZFc_Del,LPP,EC-AZFc
EC,AZFc_Del,LRPAP1,EC-AZFc
EC,AZFc_Del,LRRC27,EC-AZFc
EC,AZFc_Del,LRRC37A16P,EC-AZFc
EC,AZFc_Del,LRRC6,EC-AZFc
EC,AZFc_Del,LRRC75A-AS1,EC-AZFc
EC,AZFc_Del,LRRC8C-DT,EC-AZFc
EC,AZFc_Del,LRRD1,EC-AZFc
EC,AZFc_Del,LRRFIP2,EC-AZFc
EC,AZFc_Del,LRTOMT,EC-AZFc
EC,AZFc_Del,LSM1,EC-AZFc
EC,AZFc_Del,LUZP1,EC-AZFc
EC,AZFc_Del,LY96,EC-AZFc
EC,AZFc_Del,LYPLA1,EC-AZFc
EC,AZFc_Del,MACROD2-AS1,EC-AZFc
EC,AZFc_Del,MAD1L1,EC-AZFc
EC,AZFc_Del,MAEL,EC-AZFc
EC,AZFc_Del,MAF,EC-AZFc
EC,AZFc_Del,MAP1B,EC-AZFc
EC,AZFc_Del,MAP1LC3B,EC-AZFc
EC,AZFc_Del,MAP3K14-AS1,EC-AZFc
EC,AZFc_Del,MAPKAPK5-AS1,EC-AZFc
EC,AZFc_Del,MBNL3,EC-AZFc
EC,AZFc_Del,MCFD2,EC-AZFc
EC,AZFc_Del,MCRIP1,EC-AZFc
EC,AZFc_Del,MCTP1,EC-AZFc
EC,AZFc_Del,MEF2C,EC-AZFc
EC,AZFc_Del,MEIOC,EC-AZFc
EC,AZFc_Del,MEOX1,EC-AZFc
EC,AZFc_Del,MET,EC-AZFc
EC,AZFc_Del,MFAP3L,EC-AZFc
EC,AZFc_Del,MFF,EC-AZFc
EC,AZFc_Del,MFGE8,EC-AZFc
EC,AZFc_Del,MGST2,EC-AZFc
EC,AZFc_Del,MGST3,EC-AZFc
EC,AZFc_Del,MIEF1,EC-AZFc
EC,AZFc_Del,MIEN1,EC-AZFc
EC,AZFc_Del,MINOS1,EC-AZFc
EC,AZFc_Del,MIR202HG,EC-AZFc
EC,AZFc_Del,MIR4458HG,EC-AZFc
EC,AZFc_Del,MIR7515HG,EC-AZFc
EC,AZFc_Del,MKL2,EC-AZFc
EC,AZFc_Del,MLF1,EC-AZFc
EC,AZFc_Del,MMP15,EC-AZFc
EC,AZFc_Del,MORF4L1,EC-AZFc
EC,AZFc_Del,MORN2,EC-AZFc
EC,AZFc_Del,MORN5,EC-AZFc
EC,AZFc_Del,MOSPD3,EC-AZFc
EC,AZFc_Del,MPC2,EC-AZFc
EC,AZFc_Del,MPHOSPH9,EC-AZFc
EC,AZFc_Del,MPLKIP,EC-AZFc
EC,AZFc_Del,MRVI1-AS1,EC-AZFc
EC,AZFc_Del,MS4A14,EC-AZFc
EC,AZFc_Del,MS4A5,EC-AZFc
EC,AZFc_Del,MT-ATP6,EC-AZFc
EC,AZFc_Del,MT-ATP8,EC-AZFc
EC,AZFc_Del,MT-CO1,EC-AZFc
EC,AZFc_Del,MT-CO2,EC-AZFc
EC,AZFc_Del,MT-ND1,EC-AZFc
EC,AZFc_Del,MT-ND2,EC-AZFc
EC,AZFc_Del,MT-ND3,EC-AZFc
EC,AZFc_Del,MT-ND4L,EC-AZFc
EC,AZFc_Del,MT-ND6,EC-AZFc
EC,AZFc_Del,MT-RNR1,EC-AZFc
EC,AZFc_Del,MT-TE,EC-AZFc
EC,AZFc_Del,MT-TL1,EC-AZFc
EC,AZFc_Del,MT-TP,EC-AZFc
EC,AZFc_Del,MT-TS2,EC-AZFc
EC,AZFc_Del,MT-TW,EC-AZFc
EC,AZFc_Del,MTATP6P1,EC-AZFc
EC,AZFc_Del,MTCH2,EC-AZFc
EC,AZFc_Del,MTFR1,EC-AZFc
EC,AZFc_Del,MTIF3,EC-AZFc
EC,AZFc_Del,MTUS1,EC-AZFc
EC,AZFc_Del,MTX2,EC-AZFc
EC,AZFc_Del,MYADM,EC-AZFc
EC,AZFc_Del,MYC,EC-AZFc
EC,AZFc_Del,MYCT1,EC-AZFc
EC,AZFc_Del,MYL12A,EC-AZFc
EC,AZFc_Del,MYO9A,EC-AZFc
EC,AZFc_Del,MYOF,EC-AZFc
EC,AZFc_Del,NABP2,EC-AZFc
EC,AZFc_Del,NACA,EC-AZFc
EC,AZFc_Del,NARF,EC-AZFc
EC,AZFc_Del,NASP,EC-AZFc
EC,AZFc_Del,NBAS,EC-AZFc
EC,AZFc_Del,NBPF1,EC-AZFc
EC,AZFc_Del,NCBP1,EC-AZFc
EC,AZFc_Del,NDUFA1,EC-AZFc
EC,AZFc_Del,NDUFA2,EC-AZFc
EC,AZFc_Del,NDUFA4,EC-AZFc
EC,AZFc_Del,NDUFAF3,EC-AZFc
EC,AZFc_Del,NDUFB1,EC-AZFc
EC,AZFc_Del,NDUFB2,EC-AZFc
EC,AZFc_Del,NDUFB3,EC-AZFc
EC,AZFc_Del,NDUFB4,EC-AZFc
EC,AZFc_Del,NDUFB8,EC-AZFc
EC,AZFc_Del,NDUFC1,EC-AZFc
EC,AZFc_Del,NDUFC2,EC-AZFc
EC,AZFc_Del,NDUFS7,EC-AZFc
EC,AZFc_Del,NDUFV3,EC-AZFc
EC,AZFc_Del,NELFCD,EC-AZFc
EC,AZFc_Del,NFIB,EC-AZFc
EC,AZFc_Del,NFKBIA,EC-AZFc
EC,AZFc_Del,NFKBIB,EC-AZFc
EC,AZFc_Del,NGLY1,EC-AZFc
EC,AZFc_Del,NHP2,EC-AZFc
EC,AZFc_Del,NLK,EC-AZFc
EC,AZFc_Del,NNMT,EC-AZFc
EC,AZFc_Del,NOLC1,EC-AZFc
EC,AZFc_Del,NOP53,EC-AZFc
EC,AZFc_Del,NOSIP,EC-AZFc
EC,AZFc_Del,NOSTRIN,EC-AZFc
EC,AZFc_Del,NPDC1,EC-AZFc
EC,AZFc_Del,NPIPP1,EC-AZFc
EC,AZFc_Del,NQO1,EC-AZFc
EC,AZFc_Del,NRAV,EC-AZFc
EC,AZFc_Del,NRDC,EC-AZFc
EC,AZFc_Del,NRIP3,EC-AZFc
EC,AZFc_Del,NSMCE1,EC-AZFc
EC,AZFc_Del,NSRP1,EC-AZFc
EC,AZFc_Del,NSUN4,EC-AZFc
EC,AZFc_Del,NTRK3-AS1,EC-AZFc
EC,AZFc_Del,NUCKS1,EC-AZFc
EC,AZFc_Del,NUDC,EC-AZFc
EC,AZFc_Del,NUDCD1,EC-AZFc
EC,AZFc_Del,NUDT2,EC-AZFc
EC,AZFc_Del,NUDT3,EC-AZFc
EC,AZFc_Del,NUMA1,EC-AZFc
EC,AZFc_Del,NUP214,EC-AZFc
EC,AZFc_Del,NUP98,EC-AZFc
EC,AZFc_Del,NUPR1,EC-AZFc
EC,AZFc_Del,NUPR2,EC-AZFc
EC,AZFc_Del,NUTF2,EC-AZFc
EC,AZFc_Del,OAZ2,EC-AZFc
EC,AZFc_Del,OAZ3,EC-AZFc
EC,AZFc_Del,ODF2,EC-AZFc
EC,AZFc_Del,ODF3L2,EC-AZFc
EC,AZFc_Del,OLFM1,EC-AZFc
EC,AZFc_Del,OSBPL10,EC-AZFc
EC,AZFc_Del,OSER1,EC-AZFc
EC,AZFc_Del,OSMR,EC-AZFc
EC,AZFc_Del,OST4,EC-AZFc
EC,AZFc_Del,OTUB2,EC-AZFc
EC,AZFc_Del,PABPC1,EC-AZFc
EC,AZFc_Del,PABPC3,EC-AZFc
EC,AZFc_Del,PAFAH1B1,EC-AZFc
EC,AZFc_Del,PAGE2B,EC-AZFc
EC,AZFc_Del,PAIP2,EC-AZFc
EC,AZFc_Del,PALMD,EC-AZFc
EC,AZFc_Del,PARP14,EC-AZFc
EC,AZFc_Del,PAXX,EC-AZFc
EC,AZFc_Del,PCAT6,EC-AZFc
EC,AZFc_Del,PCBP1,EC-AZFc
EC,AZFc_Del,PCCB,EC-AZFc
EC,AZFc_Del,PCYT2,EC-AZFc
EC,AZFc_Del,PDCD6,EC-AZFc
EC,AZFc_Del,PDCL2,EC-AZFc
EC,AZFc_Del,PDE1A,EC-AZFc
EC,AZFc_Del,PDGFC,EC-AZFc
EC,AZFc_Del,PDHA2,EC-AZFc
EC,AZFc_Del,PDIA6,EC-AZFc
EC,AZFc_Del,PDLIM1,EC-AZFc
EC,AZFc_Del,PDXK,EC-AZFc
EC,AZFc_Del,PECAM1,EC-AZFc
EC,AZFc_Del,PEG10,EC-AZFc
EC,AZFc_Del,PFDN4,EC-AZFc
EC,AZFc_Del,PFDN5,EC-AZFc
EC,AZFc_Del,PFKP,EC-AZFc
EC,AZFc_Del,PGK2,EC-AZFc
EC,AZFc_Del,PHB,EC-AZFc
EC,AZFc_Del,PHF20,EC-AZFc
EC,AZFc_Del,PHF7,EC-AZFc
EC,AZFc_Del,PHKG2,EC-AZFc
EC,AZFc_Del,PHTF1,EC-AZFc
EC,AZFc_Del,PIK3C2A,EC-AZFc
EC,AZFc_Del,PIK3R3,EC-AZFc
EC,AZFc_Del,PIN4,EC-AZFc
EC,AZFc_Del,PINK1,EC-AZFc
EC,AZFc_Del,PITRM1,EC-AZFc
EC,AZFc_Del,PLCB4,EC-AZFc
EC,AZFc_Del,PLCZ1,EC-AZFc
EC,AZFc_Del,PLEKHA1,EC-AZFc
EC,AZFc_Del,PLEKHO1,EC-AZFc
EC,AZFc_Del,PLPP3,EC-AZFc
EC,AZFc_Del,PMS1,EC-AZFc
EC,AZFc_Del,PODXL,EC-AZFc
EC,AZFc_Del,POGLUT1,EC-AZFc
EC,AZFc_Del,POLB,EC-AZFc
EC,AZFc_Del,POLR3C,EC-AZFc
EC,AZFc_Del,POSTN,EC-AZFc
EC,AZFc_Del,PP2D1,EC-AZFc
EC,AZFc_Del,PPIB,EC-AZFc
EC,AZFc_Del,PPM1G,EC-AZFc
EC,AZFc_Del,PPP1R14A,EC-AZFc
EC,AZFc_Del,PPP1R15A,EC-AZFc
EC,AZFc_Del,PPP1R2,EC-AZFc
EC,AZFc_Del,PPP1R2C,EC-AZFc
EC,AZFc_Del,PPP1R32,EC-AZFc
EC,AZFc_Del,PPP1R36,EC-AZFc
EC,AZFc_Del,PPP1R7,EC-AZFc
EC,AZFc_Del,PPP2R1A,EC-AZFc
EC,AZFc_Del,PPP3R2,EC-AZFc
EC,AZFc_Del,PPP4R1L,EC-AZFc
EC,AZFc_Del,PRDX1,EC-AZFc
EC,AZFc_Del,PRDX2,EC-AZFc
EC,AZFc_Del,PRDX3,EC-AZFc
EC,AZFc_Del,PRDX4,EC-AZFc
EC,AZFc_Del,PRELID1,EC-AZFc
EC,AZFc_Del,PRKAR1A,EC-AZFc
EC,AZFc_Del,PRKAR2A,EC-AZFc
EC,AZFc_Del,PRKAR2B,EC-AZFc
EC,AZFc_Del,PRM1,EC-AZFc
EC,AZFc_Del,PRM2,EC-AZFc
EC,AZFc_Del,PRM3,EC-AZFc
EC,AZFc_Del,PRMT1,EC-AZFc
EC,AZFc_Del,PRND,EC-AZFc
EC,AZFc_Del,PROCA1,EC-AZFc
EC,AZFc_Del,PRPS2,EC-AZFc
EC,AZFc_Del,PRR30,EC-AZFc
EC,AZFc_Del,PRRC2B,EC-AZFc
EC,AZFc_Del,PRSS58,EC-AZFc
EC,AZFc_Del,PSMA2,EC-AZFc
EC,AZFc_Del,PSMA7,EC-AZFc
EC,AZFc_Del,PSMB5,EC-AZFc
EC,AZFc_Del,PSMC1,EC-AZFc
EC,AZFc_Del,PSMD7,EC-AZFc
EC,AZFc_Del,PSME1,EC-AZFc
EC,AZFc_Del,PSME2,EC-AZFc
EC,AZFc_Del,PSME3,EC-AZFc
EC,AZFc_Del,PSMF1,EC-AZFc
EC,AZFc_Del,PSMG2,EC-AZFc
EC,AZFc_Del,PTGDS,EC-AZFc
EC,AZFc_Del,PTMA,EC-AZFc
EC,AZFc_Del,PTMS,EC-AZFc
EC,AZFc_Del,PTP4A1,EC-AZFc
EC,AZFc_Del,PTPRM,EC-AZFc
EC,AZFc_Del,PTTG1,EC-AZFc
EC,AZFc_Del,PTTG1IP,EC-AZFc
EC,AZFc_Del,QKI,EC-AZFc
EC,AZFc_Del,RAB11FIP4,EC-AZFc
EC,AZFc_Del,RAB13,EC-AZFc
EC,AZFc_Del,RAB1B,EC-AZFc
EC,AZFc_Del,RAB31,EC-AZFc
EC,AZFc_Del,RAB3IP,EC-AZFc
EC,AZFc_Del,RAB8A,EC-AZFc
EC,AZFc_Del,RABIF,EC-AZFc
EC,AZFc_Del,RAC1,EC-AZFc
EC,AZFc_Del,RAE1,EC-AZFc
EC,AZFc_Del,RALGAPA2,EC-AZFc
EC,AZFc_Del,RAMP3,EC-AZFc
EC,AZFc_Del,RAN,EC-AZFc
EC,AZFc_Del,RANBP9,EC-AZFc
EC,AZFc_Del,RANGAP1,EC-AZFc
EC,AZFc_Del,RARRES3,EC-AZFc
EC,AZFc_Del,RASSF8,EC-AZFc
EC,AZFc_Del,RBBP6,EC-AZFc
EC,AZFc_Del,RBBP8,EC-AZFc
EC,AZFc_Del,RBM3,EC-AZFc
EC,AZFc_Del,RBM8A,EC-AZFc
EC,AZFc_Del,RBP7,EC-AZFc
EC,AZFc_Del,RBX1,EC-AZFc
EC,AZFc_Del,RDX,EC-AZFc
EC,AZFc_Del,REEP1,EC-AZFc
EC,AZFc_Del,RETREG1,EC-AZFc
EC,AZFc_Del,REXO2,EC-AZFc
EC,AZFc_Del,REXO5,EC-AZFc
EC,AZFc_Del,RFPL3S,EC-AZFc
EC,AZFc_Del,RFTN1,EC-AZFc
EC,AZFc_Del,RFTN2,EC-AZFc
EC,AZFc_Del,RGS2,EC-AZFc
EC,AZFc_Del,RGS22,EC-AZFc
EC,AZFc_Del,RHOB,EC-AZFc
EC,AZFc_Del,RHOU,EC-AZFc
EC,AZFc_Del,RIOK1,EC-AZFc
EC,AZFc_Del,RN7SL2,EC-AZFc
EC,AZFc_Del,RNASE1,EC-AZFc
EC,AZFc_Del,RNF115,EC-AZFc
EC,AZFc_Del,RNF133,EC-AZFc
EC,AZFc_Del,RNF138,EC-AZFc
EC,AZFc_Del,RNF151,EC-AZFc
EC,AZFc_Del,RNF17,EC-AZFc
EC,AZFc_Del,RNF32,EC-AZFc
EC,AZFc_Del,RNF38,EC-AZFc
EC,AZFc_Del,RNF41,EC-AZFc
EC,AZFc_Del,RNF7,EC-AZFc
EC,AZFc_Del,ROMO1,EC-AZFc
EC,AZFc_Del,ROPN1,EC-AZFc
EC,AZFc_Del,ROPN1B,EC-AZFc
EC,AZFc_Del,ROPN1L,EC-AZFc
EC,AZFc_Del,RPGRIP1,EC-AZFc
EC,AZFc_Del,RPN1,EC-AZFc
EC,AZFc_Del,RPN2,EC-AZFc
EC,AZFc_Del,RRBP1,EC-AZFc
EC,AZFc_Del,RSL1D1,EC-AZFc
EC,AZFc_Del,RSL24D1,EC-AZFc
EC,AZFc_Del,RSRC2,EC-AZFc
EC,AZFc_Del,RSRP1,EC-AZFc
EC,AZFc_Del,RTN3,EC-AZFc
EC,AZFc_Del,RUVBL2,EC-AZFc
EC,AZFc_Del,S100A10,EC-AZFc
EC,AZFc_Del,S100A6,EC-AZFc
EC,AZFc_Del,SAMD4A,EC-AZFc
EC,AZFc_Del,SAMHD1,EC-AZFc
EC,AZFc_Del,SAT1,EC-AZFc
EC,AZFc_Del,SBNO1,EC-AZFc
EC,AZFc_Del,SCAMP2,EC-AZFc
EC,AZFc_Del,SCP2D1,EC-AZFc
EC,AZFc_Del,SCRG1,EC-AZFc
EC,AZFc_Del,SDHD,EC-AZFc
EC,AZFc_Del,SDR39U1,EC-AZFc
EC,AZFc_Del,SEC14L1,EC-AZFc
EC,AZFc_Del,SEC62,EC-AZFc
EC,AZFc_Del,SECISBP2,EC-AZFc
EC,AZFc_Del,SELENOK,EC-AZFc
EC,AZFc_Del,SELENOP,EC-AZFc
EC,AZFc_Del,SELP,EC-AZFc
EC,AZFc_Del,SEM1,EC-AZFc
EC,AZFc_Del,SEPT7P9,EC-AZFc
EC,AZFc_Del,SERF2,EC-AZFc
EC,AZFc_Del,SERPINB1,EC-AZFc
EC,AZFc_Del,SERPINB6,EC-AZFc
EC,AZFc_Del,SERPINF1,EC-AZFc
EC,AZFc_Del,SERPING1,EC-AZFc
EC,AZFc_Del,SERPINH1,EC-AZFc
EC,AZFc_Del,SERTAD1,EC-AZFc
EC,AZFc_Del,SETD9,EC-AZFc
EC,AZFc_Del,SGK1,EC-AZFc
EC,AZFc_Del,SH3BGRL3,EC-AZFc
EC,AZFc_Del,SH3BP5,EC-AZFc
EC,AZFc_Del,SH3GL3,EC-AZFc
EC,AZFc_Del,SH3RF2,EC-AZFc
EC,AZFc_Del,SIRPD,EC-AZFc
EC,AZFc_Del,SKP1,EC-AZFc
EC,AZFc_Del,SLC16A7,EC-AZFc
EC,AZFc_Del,SLC25A33,EC-AZFc
EC,AZFc_Del,SLC25A37,EC-AZFc
EC,AZFc_Del,SLC2A3,EC-AZFc
EC,AZFc_Del,SLC30A1,EC-AZFc
EC,AZFc_Del,SLC39A1,EC-AZFc
EC,AZFc_Del,SLC3A2,EC-AZFc
EC,AZFc_Del,SLCO2A1,EC-AZFc
EC,AZFc_Del,SLCO2B1,EC-AZFc
EC,AZFc_Del,SLFN5,EC-AZFc
EC,AZFc_Del,SLIRP,EC-AZFc
EC,AZFc_Del,SLIT1-AS1,EC-AZFc
EC,AZFc_Del,SLIT2-IT1,EC-AZFc
EC,AZFc_Del,SLK,EC-AZFc
EC,AZFc_Del,SMARCA1,EC-AZFc
EC,AZFc_Del,SMARCD2,EC-AZFc
EC,AZFc_Del,SMC1A,EC-AZFc
EC,AZFc_Del,SMC3,EC-AZFc
EC,AZFc_Del,SMCP,EC-AZFc
EC,AZFc_Del,SMIM26,EC-AZFc
EC,AZFc_Del,SMIM27,EC-AZFc
EC,AZFc_Del,SMKR1,EC-AZFc
EC,AZFc_Del,SNHG9,EC-AZFc
EC,AZFc_Del,SNORD3A,EC-AZFc
EC,AZFc_Del,SNRPD2,EC-AZFc
EC,AZFc_Del,SNRPE,EC-AZFc
EC,AZFc_Del,SNRPG,EC-AZFc
EC,AZFc_Del,SOCS7,EC-AZFc
EC,AZFc_Del,SOD2,EC-AZFc
EC,AZFc_Del,SON,EC-AZFc
EC,AZFc_Del,SOX18,EC-AZFc
EC,AZFc_Del,SOX4,EC-AZFc
EC,AZFc_Del,SOX9,EC-AZFc
EC,AZFc_Del,SPACA1,EC-AZFc
EC,AZFc_Del,SPACA3,EC-AZFc
EC,AZFc_Del,SPACA7,EC-AZFc
EC,AZFc_Del,SPACA9,EC-AZFc
EC,AZFc_Del,SPAG17,EC-AZFc
EC,AZFc_Del,SPANXB1,EC-AZFc
EC,AZFc_Del,SPANXD,EC-AZFc
EC,AZFc_Del,SPANXN3,EC-AZFc
EC,AZFc_Del,SPANXN4,EC-AZFc
EC,AZFc_Del,SPARC,EC-AZFc
EC,AZFc_Del,SPARCL1,EC-AZFc
EC,AZFc_Del,SPATA12,EC-AZFc
EC,AZFc_Del,SPATA17,EC-AZFc
EC,AZFc_Del,SPATA18,EC-AZFc
EC,AZFc_Del,SPATA19,EC-AZFc
EC,AZFc_Del,SPATA20,EC-AZFc
EC,AZFc_Del,SPATA22,EC-AZFc
EC,AZFc_Del,SPATA24,EC-AZFc
EC,AZFc_Del,SPATA3,EC-AZFc
EC,AZFc_Del,SPATA3-AS1,EC-AZFc
EC,AZFc_Del,SPATA33,EC-AZFc
EC,AZFc_Del,SPATA4,EC-AZFc
EC,AZFc_Del,SPATA42,EC-AZFc
EC,AZFc_Del,SPATA46,EC-AZFc
EC,AZFc_Del,SPATA5,EC-AZFc
EC,AZFc_Del,SPATA6,EC-AZFc
EC,AZFc_Del,SPATA7,EC-AZFc
EC,AZFc_Del,SPATA9,EC-AZFc
EC,AZFc_Del,SPCS1,EC-AZFc
EC,AZFc_Del,SPEM2,EC-AZFc
EC,AZFc_Del,SPESP1,EC-AZFc
EC,AZFc_Del,SPINK2,EC-AZFc
EC,AZFc_Del,SPINK5,EC-AZFc
EC,AZFc_Del,SPOCK1,EC-AZFc
EC,AZFc_Del,SPP1,EC-AZFc
EC,AZFc_Del,SPRY1,EC-AZFc
EC,AZFc_Del,SPTLC2,EC-AZFc
EC,AZFc_Del,SPTY2D1OS,EC-AZFc
EC,AZFc_Del,SPZ1,EC-AZFc
EC,AZFc_Del,SQSTM1,EC-AZFc
EC,AZFc_Del,SRP14,EC-AZFc
EC,AZFc_Del,SRP54,EC-AZFc
EC,AZFc_Del,SRP9,EC-AZFc
EC,AZFc_Del,SRPK1,EC-AZFc
EC,AZFc_Del,SRPK2,EC-AZFc
EC,AZFc_Del,SRSF4,EC-AZFc
EC,AZFc_Del,SRSF5,EC-AZFc
EC,AZFc_Del,SRSF9,EC-AZFc
EC,AZFc_Del,SSBP1,EC-AZFc
EC,AZFc_Del,SSX2IP,EC-AZFc
EC,AZFc_Del,STARD10,EC-AZFc
EC,AZFc_Del,STAU1,EC-AZFc
EC,AZFc_Del,STIP1,EC-AZFc
EC,AZFc_Del,STK24,EC-AZFc
EC,AZFc_Del,STMN1,EC-AZFc
EC,AZFc_Del,STPG1,EC-AZFc
EC,AZFc_Del,SUCLA2,EC-AZFc
EC,AZFc_Del,SUN2,EC-AZFc
EC,AZFc_Del,SUPT6H,EC-AZFc
EC,AZFc_Del,SUSD3,EC-AZFc
EC,AZFc_Del,SWAP70,EC-AZFc
EC,AZFc_Del,SWI5,EC-AZFc
EC,AZFc_Del,SYAP1,EC-AZFc
EC,AZFc_Del,SYS1,EC-AZFc
EC,AZFc_Del,TACC1,EC-AZFc
EC,AZFc_Del,TAF12,EC-AZFc
EC,AZFc_Del,TAF9,EC-AZFc
EC,AZFc_Del,TAGLN,EC-AZFc
EC,AZFc_Del,TALDO1,EC-AZFc
EC,AZFc_Del,TAPBP,EC-AZFc
EC,AZFc_Del,TBC1D21,EC-AZFc
EC,AZFc_Del,TBCA,EC-AZFc
EC,AZFc_Del,TBCB,EC-AZFc
EC,AZFc_Del,TBX18-AS1,EC-AZFc
EC,AZFc_Del,TBX3,EC-AZFc
EC,AZFc_Del,TCEAL8,EC-AZFc
EC,AZFc_Del,TCEAL9,EC-AZFc
EC,AZFc_Del,TCIM,EC-AZFc
EC,AZFc_Del,TCN2,EC-AZFc
EC,AZFc_Del,TCP10L,EC-AZFc
EC,AZFc_Del,TCP11,EC-AZFc
EC,AZFc_Del,TCTA,EC-AZFc
EC,AZFc_Del,TECR,EC-AZFc
EC,AZFc_Del,TEKT3,EC-AZFc
EC,AZFc_Del,TEX15,EC-AZFc
EC,AZFc_Del,TEX26,EC-AZFc
EC,AZFc_Del,TEX35,EC-AZFc
EC,AZFc_Del,TEX36-AS1,EC-AZFc
EC,AZFc_Del,TEX37,EC-AZFc
EC,AZFc_Del,TEX38,EC-AZFc
EC,AZFc_Del,TEX44,EC-AZFc
EC,AZFc_Del,TEX46,EC-AZFc
EC,AZFc_Del,TEX48,EC-AZFc
EC,AZFc_Del,TEX51,EC-AZFc
EC,AZFc_Del,TEX53,EC-AZFc
