stage,group,comparison,pathway_readable,pathway,NES,pvalue,p.adjust,neglog10_fdr,is_missing
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,Reactive Oxygen Species Pathway,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-1.13329761611203,0.270588235294118,0.75,0.12493873660829995,0
Late_primary_SPCs,KS,KS vs Ctrl,Reactive Oxygen Species Pathway,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-1.37179924839102,0.0492676431424767,0.205281846426986,0.6876494546487799,0
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,Reactive Oxygen Species Pathway,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.86493611966021,0.705426356589147,0.860276044620911,0.06536217036187221,0
Late_primary_SPCs,OA,OA vs Ctrl,Myogenesis,HALLMARK_MYOGENESIS,-1.02567809886994,0.420731707317073,0.691542704328932,0.1601809960582713,0
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,Myogenesis,HALLMARK_MYOGENESIS,-1.07466962479638,0.312655086848635,0.75,0.12493873660829995,0
Late_primary_SPCs,KS,KS vs Ctrl,Myogenesis,HALLMARK_MYOGENESIS,-1.26763697967516,0.0475113122171946,0.205281846426986,0.6876494546487799,0
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,Myogenesis,HALLMARK_MYOGENESIS,0.802921083641628,0.963541666666667,0.998269896193772,0.0007520252647974421,0
Late_primary_SPCs,OA,OA vs Ctrl,Pancreas Beta Cells,HALLMARK_PANCREAS_BETA_CELLS,-1.33185704654474,0.0895522388059701,0.513538748832867,0.28942678133761135,0
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,Pancreas Beta Cells,HALLMARK_PANCREAS_BETA_CELLS,-1.49983134705053,0.0152086263820147,0.253477106366912,0.5960612593188344,0
Late_primary_SPCs,KS,KS vs Ctrl,Pancreas Beta Cells,HALLMARK_PANCREAS_BETA_CELLS,-1.30908279321261,0.0967302452316076,0.322434150772025,0.4915589659166583,0
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,Pancreas Beta Cells,HALLMARK_PANCREAS_BETA_CELLS,1.01817557167969,0.434108527131783,0.692654639175258,0.1594832526705453,0
Late_primary_SPCs,OA,OA vs Ctrl,Glycolysis,HALLMARK_GLYCOLYSIS,-1.09161574133482,0.286236297198538,0.596325619163622,0.2245165322232914,0
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,Glycolysis,HALLMARK_GLYCOLYSIS,-1.0054866995089,0.456683168316832,0.787384772960055,0.10381298817846284,0
Late_primary_SPCs,KS,KS vs Ctrl,Glycolysis,HALLMARK_GLYCOLYSIS,-1.16551074751551,0.148022598870057,0.442507319669949,0.35407954108824286,0
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,Glycolysis,HALLMARK_GLYCOLYSIS,1.26537040552291,0.0674740484429066,0.259515570934256,0.5858365793648479,0
Late_primary_SPCs,OA,OA vs Ctrl,Bile Acid Metabolism,HALLMARK_BILE_ACID_METABOLISM,-1.02624024057888,0.428756476683938,0.691542704328932,0.1601809960582713,0
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,Bile Acid Metabolism,HALLMARK_BILE_ACID_METABOLISM,-0.847675611165128,0.776455026455027,0.954010323029635,0.02044692591377585,0
Late_primary_SPCs,KS,KS vs Ctrl,Bile Acid Metabolism,HALLMARK_BILE_ACID_METABOLISM,-1.05710742501352,0.36873508353222,0.558689520503363,0.25282947474731055,0
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,Bile Acid Metabolism,HALLMARK_BILE_ACID_METABOLISM,1.32634428073926,0.0617059891107078,0.259515570934256,0.5858365793648479,0
Late_primary_SPCs,OA,OA vs Ctrl,Angiogenesis,HALLMARK_ANGIOGENESIS,0.854876812749467,0.707964601769911,0.863371465573063,0.06380230887519274,0
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,Angiogenesis,HALLMARK_ANGIOGENESIS,-0.905740276059767,0.60546282245827,0.883838383838384,0.053627141575236605,0
Late_primary_SPCs,KS,KS vs Ctrl,Angiogenesis,HALLMARK_ANGIOGENESIS,-1.03349143466126,0.416666666666667,0.595238095238095,0.225309281725863,0
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,Angiogenesis,HALLMARK_ANGIOGENESIS,-1.42449109338863,0.051833026185661,0.259515570934256,0.5858365793648479,0
Late_primary_SPCs,OA,OA vs Ctrl,Notch Signaling,HALLMARK_NOTCH_SIGNALING,-1.26352619079239,0.155120481927711,0.513538748832867,0.28942678133761135,0
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,Notch Signaling,HALLMARK_NOTCH_SIGNALING,-1.22274214536577,0.203898050974513,0.75,0.12493873660829995,0
Late_primary_SPCs,KS,KS vs Ctrl,Notch Signaling,HALLMARK_NOTCH_SIGNALING,-1.23376077757399,0.165507649513213,0.45746249241176,0.3396445081688325,0
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,Notch Signaling,HALLMARK_NOTCH_SIGNALING,-1.08399268851049,0.329365079365079,0.651610814311154,0.1860117166338067,0
Late_primary_SPCs,OA,OA vs Ctrl,Il6 Jak Stat3 Signaling,HALLMARK_IL6_JAK_STAT3_SIGNALING,1.23790378376948,0.111969111969112,0.513538748832867,0.28942678133761135,0
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,Il6 Jak Stat3 Signaling,HALLMARK_IL6_JAK_STAT3_SIGNALING,1.03349369194196,0.354477611940299,0.75,0.12493873660829995,0
Late_primary_SPCs,KS,KS vs Ctrl,Il6 Jak Stat3 Signaling,HALLMARK_IL6_JAK_STAT3_SIGNALING,1.1339096604823,0.201970443349754,0.45746249241176,0.3396445081688325,0
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,Il6 Jak Stat3 Signaling,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.920844228337686,0.604395604395604,0.82347972972973,0.08434708668836399,0
