stage,group,comparison,pathway,pathway_readable,setSize,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,neglog10_fdr
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_IL2_STAT5_SIGNALING,Il2 Stat5 Signaling,198,1.58494680470422,0.000273047852823377,0.000943558937990902,0.000317830379112725,5037,"tags=36%, list=13%, signal=31%",IFITM3/AHNAK/GADD45B/CDCP1/KLF6/GUCY1B1/MAPKAPK2/RHOB/NRP1/GSTO1/CDKN1C/CD81/HOPX/DHRS3/SYNGR2/CA2/HUWE1/GPX4/TNFSF10/COL6A1/RORA/GBP4/FGL2/PLSCR1/ITIH5/ITGA6/SERPINB6/CCND2/IFNGR1/PRNP/EMP1/MYC/MYO1E/POU2F1/BMPR2/HIPK2/SYT11/CASP3/CD44/CCND3/PLIN2/CYFIP1/SWAP70/PRAF2/MYO1C/NFIL3/P2RX4/GABARAPL1/CSF1/CDC42SE2/APLP1/ANXA4/RGS16/PTCH1/CTSZ/SOCS1/TNFRSF21/PTH1R/BCL2/LCLAT1/IL3RA/ABCB1/PDCD2L/AHCY/SOCS2/CAPG/ENPP1/NFKBIZ/UMPS/ECM1/TGM2,3.0252309670997017
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_INFLAMMATORY_RESPONSE,Inflammatory Response,197,1.55000286885023,0.000433365862205136,0.00135426831939105,0.00045617459179488,6139,"tags=34%, list=16%, signal=29%",TIMP1/CD55/NFKBIA/KLF6/SLC7A2/LY6E/RGS1/EMP3/SERPINE1/BTG2/CALCRL/BST2/TNFSF10/CD82/HAS2/CDKN1A/IRF1/ATP2B1/CCL2/EIF2AK2/EDN1/TAPBP/CX3CL1/F3/MYC/RHOG/P2RX7/HBEGF/NMI/INHBA/NAMPT/AXL/DCBLD2/HIF1A/ABI1/P2RX4/CSF1/RGS16/IFITM1/CD40/ACVR2A/CXCL8/C3AR1/MMP14/LCP2/ACVR1B/ITGA5/CXCL11/GNAI3/CYBB/CD14/SGMS2/CMKLR1/IL15/RELA/NFKB1/MSR1/PLAUR/IFNGR2/PTPRE/HPN/OSMR/AHR/GPR183/PTAFR/MET/PDE4B,2.8682952809343107
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_P53_PATHWAY,P53 Pathway,192,1.55098953813682,0.000674865358226998,0.00198489811243235,0.00066859725892458,4232,"tags=33%, list=11%, signal=30%",TXNIP/S100A10/S100A4/FOS/TM4SF1/LDHB/ZFP36L1/JUN/BTG1/NUPR1/SAT1/RACK1/CD81/NINJ1/STOM/BTG2/BLCAP/APP/TSPYL2/DCXR/DRAM1/SESN1/CD82/CDKN1A/PDGFA/SERTAD3/EPHX1/TSC22D1/PLK2/ZBTB16/FAS/GADD45A/CTSD/PITPNC1/TRAFD1/PPP1R15A/PTPN14/CCND2/MDM2/TAX1BP3/FUCA1/ATF3/WRAP73/HEXIM1/KRT17/ZMAT3/TOB1/PRMT2/CCND3/HBEGF/SLC3A2/RB1/F2R/XPC/ST14/AEN/RGS16/CCP110/SOCS1/NUDT15/SEC61A1/ACVR1B/BAIAP2/ABCC5,2.702261781265638
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_UV_RESPONSE_UP,Uv Response Up,155,1.57430918899121,0.000973855498457263,0.00270515416238129,0.000911209823117907,5147,"tags=42%, list=14%, signal=36%",GPX3/FOS/NFKBIA/BTG1/PDLIM3/RHOB/SELENOW/JUNB/SLC25A4/CDKN1C/BTG2/CA2/HNRNPU/IL6ST/NTRK3/CYB5R1/UROD/RPN1/DDX21/CDC5L/IRF1/EPHX1/GGH/KLHDC3/PDAP1/TUBA4A/MAOA/ASNS/NXF1/ENO2/SIGMAR1/YKT6/CDC34/ATF3/ALAS1/EIF2S3/AP2S1/CASP3/CEBPG/RFC4/CCND3/AGO2/GRINA/CNP/CDO1/MARK2/PPT1/HTR7/HLA-F/BTG3/SOD2/MMP14/NUP58/FOSB/GLS/EIF5/ABCB1/SLC6A8/HYAL2/SQSTM1/RAB27A/RET/OLFM1/PLCL1/NPTX2,2.5678079801087113
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_IL6_JAK_STAT3_SIGNALING,Il6 Jak Stat3 Signaling,83,1.69769609725498,0.00118845410680776,0.00312751080738885,0.00105347732459414,4602,"tags=33%, list=12%, signal=29%",A2M/CD9/JUN/PTPN11/STAT3/IL13RA1/PLA2G2A/IL6ST/CD36/IRF1/FAS/LEPR/IFNGR1/STAT2/GRB2/CXCL3/CD44/TNFRSF1A/CSF1/SOCS1/TNFRSF21/ACVR1B/CXCL11/IL3RA/CD14/TNFRSF12A/PDGFC,2.5048011808891446
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_ALLOGRAFT_REJECTION,Allograft Rejection,186,1.48266084960662,0.00264101986239411,0.00660254965598528,0.00222401672622662,4064,"tags=22%, list=11%, signal=19%",B2M/CD74/TIMP1/FLNA/HLA-E/HLA-DRA/SRGN/UBE2N/EIF3A/HLA-A/CTSS/HLA-DMA/FAS/CCL2/CCND2/IFNGR1/TAPBP/ETS1/HLA-DQA1/PTPN6/CCND3/HLA-DMB/EGFR/INHBA/F2R/HIF1A/ABI1/DEGS1/CSF1/CSK/FCGR2B/EIF3J/CD40/EIF3D/ACVR2A/SOCS1/NME1/SOCS5/LCP2/GALNT1,2.1802883238977433
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_KRAS_SIGNALING_UP,Kras Signaling Up,196,1.47295309225136,0.00278023127743386,0.00661959827960443,0.00222975942049833,5144,"tags=33%, list=14%, signal=29%",SPARCL1/CCSER2/TSPAN1/APOD/KIF5C/ENG/GNG11/PECAM1/GUCY1A1/NRP1/SLPI/GADD45G/ID2/ACE/CA2/CDADC1/EVI5/CTSS/CFH/GYPC/CPE/PSMB8/PPP1R15A/EPB41L3/GLRX/CCND2/MAP3K1/FUCA1/IL33/EMP1/CROT/ETS1/GPNMB/TOR1AIP2/PEG3/TSPAN7/LAPTM5/HBEGF/IGFBP3/INHBA/DCBLD2/MMD/LCP1/FCER1G/F13A1/RGS16/MAP7/C3AR1/ST6GAL1/ADAM17/ETV5/ANO1/SDCCAG8/SPRY2/ABCB1/ITGB2/LAT2/MPZL2/NIN/RELN/TSPAN13/NGF/CMKLR1/STRN/CD37,2.179168365582172
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_ESTROGEN_RESPONSE_LATE,Estrogen Response Late,196,1.45547557699892,0.00351079137588043,0.00774042168932059,0.00260729993745536,4268,"tags=30%, list=11%, signal=27%",CAV1/FKBP5/FOS/CD9/BAG1/PDLIM3/DYNLT3/CKB/ZFP36/RAB31/EMP2/PRSS23/ID2/CA2/ABHD2/IL6ST/AFF1/CXCL12/MEST/ALDH3A2/DCXR/BLVRB/SLC16A1/TJP3/CPE/LARGE1/SLC2A8/MAPT/CCND1/ABCA3/IGFBP4/RABEP1/NBL1/ASS1/MDK/SLC1A4/MOCS2/CD44/TOB1/PTPN6/ATP2B4/HPRT1/SGK1/SCARB1/SIAH2/HMGCS2/ST14/KLK11/ITPK1/UGDH/AMFR/FLNB/BTG3/TRIM29/IDH2/BCL2/PDCD4/SLC29A1/ELOVL5,2.1112353788059495
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_HEME_METABOLISM,Heme Metabolism,194,1.45821432388495,0.00356059397708747,0.00774042168932059,0.00260729993745536,5738,"tags=41%, list=15%, signal=35%",HBB/MGST3/TCEA1/TNS1/DCUN1D1/BACH1/CTSB/CAST/ACKR1/SEC14L1/BTG2/CA2/SDCBP/ADD1/SLC25A37/RIOK3/RBM5/UROD/MXI1/BLVRB/AGPAT4/FBXO7/ENDOD1/GYPC/FBXO34/LAMP2/BCAM/CTNS/BNIP3L/ASNS/PRDX2/TRIM58/ISCA1/SELENBP1/ARHGEF12/VEZF1/ADIPOR1/TMEM9B/TOP1/BTRC/PICALM/ADD2/CCND3/LRP10/HBZ/TRAK2/KLF3/NFE2L1/BLVRA/RCL1/TNRC6B/KAT2B/YPEL5/PGLS/NEK7/FTCD/GCLC/MARK3/C3/DCAF10/ALAD/ABCG2/PSMD9/SLC6A8/OSBP2/CAT/HDGF/SLC10A3/PIGQ/FOXO3/ACP5/MAP2K3/XPO7/ANK1/DMTN/HAGH/RANBP10/TFRC/ATP6V0A1/BSG,2.1112353788059495
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_XENOBIOTIC_METABOLISM,Xenobiotic Metabolism,196,1.43785216955672,0.00420116630627558,0.00875242980474079,0.0029481868815969,4759,"tags=31%, list=13%, signal=27%",MT2A/PTGDS/PDK4/ETS2/ACP1/PDLIM5/GSTO1/ITIH4/SERPINE1/NINJ1/ID2/CA2/ENPEP/PEMT/DHRS7/DCXR/ARPP19/CD36/ALDH2/BLVRB/CYB5A/CBR1/ADH5/EPHX1/FAS/MAOA/NDRG2/APOE/CYP17A1/IGFBP4/CROT/ALAS1/ENTPD5/SLC35B1/PGRMC1/TNFRSF1A/HPRT1/DHRS1/AKR1C3/COMT/DDAH2/FMO3/GABARAPL1/CDO1/ECH1/PTS/UGDH/F10/ETFDH/GSTM4/CYP2E1/PTGES3/GCLC/NQO1/SERTAD1/ELOVL5/ACP2/AHCY/ATOH8/CAT/PTGR1,2.0578713636290225
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,Reactive Oxygen Species Pathway,48,1.60512608443645,0.00657451871167006,0.0131490374233401,0.00442914944786193,4108,"tags=46%, list=11%, signal=41%",GPX3/FTL/SOD1/PDLIM1/GLRX2/TXN/JUNB/GPX4/PRDX6/GLRX/PFKP/HMOX2/PRDX2/PRNP/TXNRD1/PRDX4/MSRA/PRDX1/SOD2/NDUFS2/GCLC/NQO1,1.8811060385835636
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_PROTEIN_SECRETION,Protein Secretion,93,1.49556650529511,0.00817376616623321,0.01571878108891,0.00529474731415917,4127,"tags=44%, list=11%, signal=39%",CD63/CAV2/SOD1/ERGIC3/COPE/LMAN1/ATP1A1/PAM/VAMP3/TMX1/LAMP2/STX12/ARCN1/GALC/NAPG/SEC24D/STX7/ARF1/YKT6/SEC31A/YIPF6/AP3B1/AP2S1/VPS4B/TMED2/OCRL/RER1/USO1/SSPN/ICA1/CLTC/SEC22B/EGFR/COG2/CTSC/ATP6V1H/ARFGEF2/PPT1/ANP32E/DNM1L/ARFGAP3,1.8035811343070827
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Wnt Beta Catenin Signaling,42,1.58413016115571,0.0102369886575756,0.0189573864029178,0.006385645946246,6088,"tags=43%, list=16%, signal=36%",JAG1/HDAC11/CTNNB1/NKD1/CUL1/CCND2/MYC/CSNK1E/RBPJ/PTCH1/GNAI1/ADAM17/HEY1/NOTCH1/AXIN2/DVL2/JAG2/PPARD,1.722221537727462
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_TGF_BETA_SIGNALING,Tgf Beta Signaling,54,1.50332258709736,0.0171026960258496,0.0305405286175886,0.0102873359553983,4445,"tags=44%, list=12%, signal=39%",ID3/ENG/RAB31/ID1/JUNB/SPTBN1/CDKN1C/RHOA/SERPINE1/ID2/CTNNB1/FKBP1A/ARID4B/TJP1/THBS1/PPP1R15A/BMPR2/HIPK2/KLF10/XIAP/CDK9/WWTR1/LTBP2/HDAC1,1.5151234501311064
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_MTORC1_SIGNALING,Mtorc1 Signaling,197,1.32585025484415,0.0183295153372858,0.0316026126504928,0.0106450905770081,4726,"tags=40%, list=13%, signal=35%",IGFBP5/NFKBIB/CD9/TCEA1/TPI1/NUPR1/MTHFD2/CANX/HSPD1/PSME3/GPI/PPIA/BTG2/PSMC6/MLLT11/HSP90B1/PNO1/ETF1/PITPNB/HSPA9/RPN1/PGK1/CDKN1A/CCT6A/FGL2/SERPINH1/PDAP1/PPP1R15A/TUBA4A/GLRX/TES/ASNS/ADIPOR2/PSMC4/YKT6/PPA1/ACTR2/TXNRD1/UCHL5/TUBG1/SLC1A4/PSMD12/TM7SF2/ACLY/ATP5MC1/ELOVL6/USO1/ENO1/DDX39A/IFRD1/NAMPT/CTH/CTSC/HPRT1/NFIL3/FADS1/ATP6V1D/HSPE1/SEC11A/SDF2L1/UFM1/PRDX1/AK4/FKBP2/ABCF2/NUFIP1/PHGDH/IMMT/GCLC/BUB1/ELOVL5/LGMN/HSPA5/CCNG1/ITGB2/G6PD/SQSTM1/RDH11,1.5002770119136029
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_PI3K_AKT_MTOR_SIGNALING,Pi3k Akt Mtor Signaling,103,1.4302925256533,0.0197097674745001,0.0328496124575002,0.0110651326172632,3525,"tags=24%, list=9%, signal=22%",PFN1/NFKBIB/CFL1/YWHAB/PRKAR2A/EIF4E/PTPN11/UBE2N/RAC1/DUSP3/HSP90B1/CDKN1A/MAPK8/RALB/ARF1/ACTR2/STAT2/GRB2/CLTC/SMAD2/EGFR/TNFRSF1A/CDKN1B/ECSIT/RIPK1,1.4834697496525098
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_FATTY_ACID_METABOLISM,Fatty Acid Metabolism,156,1.36565556131277,0.0277604743775013,0.0447749586733891,0.0150820913426153,3854,"tags=37%, list=10%, signal=33%",LGALS1/GLUL/S100A10/MGLL/IDH3G/MDH1/METAP1/SERINC1/REEP6/HADH/CA2/PRDX6/YWHAH/PCBD1/GPD2/PSME1/ALDH3A2/UROD/ALDH1A1/PTPRG/CD36/ACSL1/AOC3/ACSS1/APEX1/CBR1/EPHX1/HSD17B11/MDH2/HSD17B10/MLYCD/PDHA1/MAOA/ADIPOR2/ENO2/SUCLG2/SDHD/SMS/HSDL2/SDHC/ERP29/INMT/UBE2L6/ACSL4/NSDHL/HSD17B4/HCCS/BLVRA/HMGCS2/ECHS1/GABARAPL1/ECH1/PTS/CPT1A/UGDH/ETFDH/SUCLA2,1.3489648063259962
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_HEDGEHOG_SIGNALING,Hedgehog Signaling,36,1.50963379538025,0.0288417938454206,0.0450653028834697,0.0151798914975898,5066,"tags=39%, list=14%, signal=34%",CDK6/ETS2/NRP1/MYH9/DPYSL2/ADGRG1/SLIT1/NF1/PTCH1/TLE3/HEY1/PML/UNC5C/LDB1,1.3461577056986345
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_E2F_TARGETS,E2f Targets,198,-1.30528223471156,0.0303980807723047,0.0460576981398557,0.015514172005004,3120,"tags=28%, list=8%, signal=26%",RPA3/CDC20/BRCA2/AK2/SHMT1/DIAPH3/RPA2/PLK4/UBE2T/MCM7/RAN/TOP2A/CDKN2A/WEE1/AURKA/RACGAP1/NUDT21/POLD3/HMGB3/CIT/PSMC3IP/MMS22L/GSPT1/CENPE/CBX5/PA2G4/SPAG5/BIRC5/HMMR/RAD51C/SMC6/DLGAP5/NBN/USP1/EZH2/BUB1B/CDK1/RFC1/DEPDC1/CHEK2/CSE1L/ORC2/XRCC6/EXOSC8/HNRNPD/PLK1/CCNB2/TMPO/MLH1/UBR7/CKS2/CDKN3/JPT1/PTTG1/KPNA2/LYAR,1.3366977708906624
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_ANDROGEN_RESPONSE,Androgen Response,98,1.35499003264843,0.0491638658680966,0.0722998027472009,0.0243536177674782,3294,"tags=35%, list=9%, signal=32%",B2M/FKBP5/CDK6/UBE2J1/ARID5B/SLC38A2/ACTN1/SAT1/MYL12A/GUCY1A1/PDLIM5/STEAP4/VAPA/LMAN1/ABHD2/GPD1L/NGLY1/TSC22D1/IQGAP2/INPP4B/ELK4/LIFR/SEC24D/MAF/CCND1/TMEM50A/ADAMTS1/SMS/XRCC5/TNFAIP8/CCND3/B4GALT1/SGK1/FADS1,1.1408628875729525
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_PANCREAS_BETA_CELLS,Pancreas Beta Cells,38,-1.37660937152753,0.0710172744721689,0.101453249245956,0.0341737260617956,3498,"tags=18%, list=9%, signal=17%",DPP4/ELP4/SPCS1/G6PC2/IAPP/SRP14/SRP9,0.9937340392467845
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_CHOLESTEROL_HOMEOSTASIS,Cholesterol Homeostasis,72,1.30263292976445,0.0842105263157895,0.116959064327485,0.0393967374576793,5512,"tags=44%, list=15%, signal=38%",S100A11/CD9/LGALS3/ACTG1/CXCL16/ANXA5/JAG1/STX5/CTNNB1/PNRC1/PDK3/PLSCR1/ANTXR2/ERRFI1/ATF3/TM7SF2/NSDHL/GPX8/NFIL3/ECH1/PMVK/SREBF2/GNAI1/LGMN/TNFRSF12A/LPL/FBXO6/HMGCR/CYP51A1/CLU/PLAUR/SCD,0.931966114728174
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_G2M_CHECKPOINT,G2m Checkpoint,194,-1.14690599051435,0.159926470588235,0.205033936651584,0.0690640628721124,3840,"tags=30%, list=10%, signal=27%",E2F3/AMD1/HMGN2/CDC25A/TFDP1/TACC3/DR1/CUL4A/GINS2/CDC20/KIF20B/BRCA2/UBE2C/RPA2/PLK4/BUB3/CDC27/TOP2A/TROAP/AURKA/RACGAP1/SMC2/HMGB3/CDC7/SAP30/GSPT1/KIF15/NUMA1/CENPE/NUP50/KPNB1/KIF11/BIRC5/NDC80/HMMR/KNL1/EZH2/CDK1/ODC1/KIF5B/NEK2/HNRNPD/PLK1/CCNB2/NUSAP1/CENPF/TMPO/DBF4/KIF23/CKS2/CDKN3/JPT1/PTTG1/KPNA2/UCK2/CUL3/PBK/TTK,0.6881742497700412
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_NOTCH_SIGNALING,Notch Signaling,32,1.25924678651121,0.152400835073069,0.205033936651584,0.0690640628721124,2500,"tags=31%, list=7%, signal=29%",HES1/JAG1/CUL1/FBXW11/NOTCH3/RBX1/MAML2/CCND1/NOTCH2/HEYL,0.6881742497700412
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_SPERMATOGENESIS,Spermatogenesis,132,-1.14776413953219,0.15828677839851,0.205033936651584,0.0690640628721124,2805,"tags=35%, list=8%, signal=32%",SNAP91/TULP2/CCNA1/MTOR/NAA11/ZC2HC1C/AURKA/SCG3/MLLT10/CSNK2A2/SYCP1/PACRG/ODF1/EZH2/PDHA2/CDK1/COIL/YBX2/PGK2/PAPOLB/TUBA3C/IFT88/HSPA2/NEK2/STAM2/AGFG1/CCNB2/DBF4/VDAC3/CLGN/DDX25/IDE/NPHP1/CDKN3/ZPBP/ADAD1/ART3/PSMG1/CCT6B/RAD17/ADAM2/LDHC/GSTM3/TTK/GAPDHS/TSSK2,0.6881742497700412
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_MITOTIC_SPINDLE,Mitotic Spindle,198,1.12319674690713,0.181015452538631,0.226269315673289,0.0762170326478448,4301,"tags=33%, list=12%, signal=29%",SORBS2/CDC42/GSN/FLNA/DYNLL2/NET1/EZR/CENPJ/KIF2C/VCL/SPTBN1/PDLIM5/MYH9/CAPZB/NEDD9/PALLD/WASF2/SMC1A/CYTH2/FGD4/SPTAN1/ACTN4/WASL/ARHGAP29/RABGAP1/RALBP1/CLIP1/STAU1/ROCK1/CEP57/CLASP1/UXT/CSNK1D/HOOK3/STK38L/RAPGEF5/AKAP13/TUBA4A/WASF1/PCNT/CTTN/NOTCH2/ARHGAP10/MYO1E/ARHGEF12/MYH10/SMC3/ABR/NF1/PAFAH1B1/ABI1/KIF3B/CDC42EP4/ARHGEF7/SYNPO/MAPRE1/FLNB/BIN1/DOCK4/FSCN1/MID1/BUB1/PLEKHG2/PKD2/LATS1,0.6453743366210591
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_PEROXISOME,Peroxisome,104,1.14692102996924,0.186192468619247,0.227063986121033,0.0764847111144531,4756,"tags=35%, list=13%, signal=30%",SOD1/GSTK1/SMARCC1/CNBP/SLC25A4/TSPO/DHRS3/SCP2/YWHAH/ALDH1A1/ACSL1/HSD17B11/PEX5/MLYCD/ESR2/VPS4B/ACSL4/ERCC1/PRDX5/HSD17B4/MVP/FADS1/SLC25A17/ECH1/LONP2/PRDX1/SOD2/IDH2/ABCC5/ELOVL5/SLC23A2/ABCB1/HMGCL/RDH11/CAT/ABCB4,0.6438517423509224
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_APICAL_SURFACE,Apical Surface,42,1.20832709700065,0.191897654584222,0.22844958879074,0.0769514404347757,3569,"tags=29%, list=10%, signal=26%",HSPB1/APP/PKHD1/ADIPOR2/CX3CL1/EPHB4/FLOT2/MAL/B4GALT1/DCBLD2/AFAP1L2/ATP8B1,0.6412096193376403
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Unfolded Protein Response,109,1.12728074482402,0.211864406779661,0.246353961371699,0.0829823869883617,5097,"tags=36%, list=14%, signal=31%",YWHAZ/EIF4E/EIF4A2/EIF4G1/MTHFD2/DNAJA4/BANF1/HERPUD1/ATF4/TSPYL2/HSP90B1/TTC37/HSPA9/CCL2/ASNS/SEC31A/PDIA5/ATF3/DCP1A/SLC1A4/NOP56/DKC1/BAG3/PARN/CEBPG/SEC11A/IFIT1/NOP14/YIF1A/FKBP14/GOSR2/LSM4/HSPA5/ATP6V0D1/GEMIN4/EXOSC4/SRPRA/DCP2/NOLC1,0.6084404498776552
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_GLYCOLYSIS,Glycolysis,198,1.07850036292043,0.260485651214128,0.290598290598291,0.0978857399910032,4686,"tags=27%, list=13%, signal=24%",DCN/SOD1/PKM/TPI1/TXN/MDH1/PPIA/IL13RA1/AK3/XYLT2/PAM/ARPP19/PGK1/MXI1/CYB5A/PDK3/TALDO1/MDH2/B4GALT7/CHST1/GLRX/CITED2/ENO2/PSMC4/PGAM1/PFKP/SPAG4/SDHC/COL5A1/AGL/GNPDA1/ANKZF1/CD44/GPR87/ENO1/B4GALT1/NSDHL/EGFR/COG2/IGFBP3/CTH/POLR3K/QSOX1/PLOD1/PGLS/AK4/GCLC/SLC35A3/ALDH7A1/ME2/HSPA5/CHST12/GOT2/G6PD,0.5367069447039059
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_MYC_TARGETS_V1,Myc Targets V1,181,1.07766498853177,0.261538461538462,0.290598290598291,0.0978857399910032,4005,"tags=44%, list=11%, signal=39%",EIF4H/HSP90AB1/EIF4E/SSB/PRDX3/CANX/FBL/HSPD1/ACP1/PRPS2/SMARCC1/C1QBP/RACK1/CNBP/GLO1/PPIA/EIF1AX/DEK/PSMC6/PPM1G/HNRNPU/CUL1/HNRNPA1/SLC25A3/CYC1/HNRNPA2B1/UBA2/ETF1/HNRNPR/SYNCRIP/PGK1/PSMD8/DDX21/DDX18/APEX1/SNRPD3/TUFM/EEF1B2/XPO1/POLD2/IMPDH2/LSM2/SF3A1/RSL1D1/G3BP1/LSM7/PSMC4/HNRNPA3/PSMA7/PHB2/RAD23B/SRSF2/MYC/RNPS1/NOP56/PSMD3/UBE2E1/VBP1/SET/GNL3/RFC4/IFRD1/EIF4G2/RRM1/CDC45/VDAC1/HPRT1/DUT/PRDX4/HSPE1/FAM120A/TRA2B/EIF3J/EIF3D/CCT2/CLNS1A/NME1/PTGES3/SNRPD1,0.5367069447039059
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_BILE_ACID_METABOLISM,Bile Acid Metabolism,111,1.0291161555786,0.363829787234043,0.395467160037003,0.133209990749306,5755,"tags=26%, list=15%, signal=22%",SOD1/GSTK1/SCP2/ALDH1A1/ACSL1/HSD17B11/MLYCD/ABCA3/CROT/AR/SLC22A18/LIPE/PNPLA8/PEX1/PRDX5/HSD17B4/FADS1/LONP2/CYP46A1/IDH2/SLC29A1/SLC23A2/CAT/ISOC1/ABCA8/BCAR3/APOA1/PECR/DIO1,0.40288957488911864
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_OXIDATIVE_PHOSPHORYLATION,Oxidative Phosphorylation,190,0.989235567969893,0.466230936819172,0.495990358318268,0.167070436486154,4048,"tags=38%, list=11%, signal=34%",MGST3/NDUFA4/LDHB/NDUFB2/SLC25A6/IDH3G/PRDX3/COX7B/ATP6V0E1/ATP5MC2/CYB5R3/MDH1/PDK4/ATP5F1C/SLC25A5/ATP5MC3/SLC25A4/NDUFB7/GPI/COX4I1/COX8A/GPX4/SLC25A3/COX7A2L/CYC1/UQCRC2/HSPA9/ATP6V0B/BDH2/NDUFA1/CYB5A/UQCRC1/MDH2/HSD17B10/OAT/PDHA1/ETFA/ATP5F1D/OGDH/ATP5F1A/NDUFS8/SDHD/ATP6V1G1/UQCRH/PHB2/NDUFS3/SDHC/ISCA1/OPA1/ALAS1/ATP5MC1/PDP1/NDUFA9/ATP6AP1/MAOB/VDAC1/NDUFB8/HCCS/MPC1/ATP6V1D/ECHS1/NDUFS1/ECH1/ATP6V1H/ATP6V1E1/CPT1A/VDAC2/ETFDH/SLC25A20/SUCLA2/NDUFS2/IMMT/IDH2,0.30452676578776927
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_MYC_TARGETS_V2,Myc Targets V2,57,-0.957671484037532,0.529080675422139,0.551125703564728,0.185642342253382,1408,"tags=26%, list=4%, signal=25%",WDR74/SORD/MCM4/CDK4/NOP16/MRTO4/TBRG4/RABEPK/PLK4/PA2G4/IPO4/NPM1/PLK1/CBX3/AIMP2,0.25874933374677955
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_DNA_REPAIR,Dna Repair,147,-0.865162049253574,0.833955223880597,0.850974718245507,0.286644115619539,5008,"tags=28%, list=13%, signal=24%",AGO4/BRF2/RFC5/FEN1/CCNO/ERCC8/TK2/POLR3GL/ADRM1/SUPT5H/POM121/TAF12/MPC2/RFC3/POLR2H/POLR2F/NELFE/ZWINT/TAF6/RPA3/CETN2/RPA2/SUPT4H1/POLL/GTF2H1/RAE1/ERCC4/NUDT21/GTF2H5/POLD3/POLR2D/SNAPC5/NUDT9/RNMT/DAD1/TYMS/SF3A3/GTF2A2/TAF9/TAF10/POLR2I,0.0700833422533285
Round_Spermatids,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_KRAS_SIGNALING_DN,Kras Signaling Dn,189,0.858121167074511,0.854978354978355,0.854978354978355,0.287992709045341,3846,"tags=12%, list=10%, signal=11%",KCNMB1/BTG2/DCC/GPRC5C/IFI44L/ZBTB16/KRT15/ITIH3/SLC30A3/GAMT/BARD1/NRIP2/EDN1/EFHD1/NTF3/CPEB3/THRB/TENM2/SGK1/SLC25A23/NR4A2/SYNPO/MYO15A,0.06804487992966529
