stage,group,comparison,pathway,pathway_readable,setSize,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,neglog10_fdr
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_HYPOXIA,Hypoxia,197,-0.929348612414246,0.636363636363636,0.883838383838384,0.855927698032961,4563,"tags=17%, list=12%, signal=15%",PDK3/CCNG2/PDK1/RBPJ/P4HA1/VLDLR/SLC25A1/INHA/IRS2/PNRC1/XPNPEP1/GCNT2/PHKG1/JUN/VHL/ILVBL/JMJD6/ACKR3/DCN/TKTL1/P4HA2/LDHC/FOS/GAA/DDIT3/CAVIN3/GAPDHS/LDHA/PRDX5/GRHPR/SAP30/CSRP2/PGAM2/GAPDH,0.053627141575236605
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_APOPTOSIS,Apoptosis,159,-0.907568330257638,0.683814303638645,0.924073383295466,0.89489211855982,4827,"tags=22%, list=13%, signal=19%",RARA/RHOB/FDXR/RHOT2/CASP9/GSN/IFITM3/PEA15/BAX/ADD1/PPT1/LGALS3/JUN/MCL1/LMNA/IGF2R/SAT1/ERBB2/DAP/DCN/PAK1/MGMT/TIMP2/TIMP1/PLPPR4/DNAJA1/DDIT3/APP/SQSTM1/PSEN1/BTG3/CCNA1/BCAP31/BCL2L1/CLU,0.03429353885044617
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_BILE_ACID_METABOLISM,Bile Acid Metabolism,111,-0.847675611165128,0.776455026455027,0.954010323029635,0.923883681249752,6181,"tags=25%, list=17%, signal=21%",PAOX/ABCA8/ABCA3/FADS2/TTR/PEX16/MLYCD/ABCA9/SLC35B2/HSD17B4/FDXR/RBP1/SCP2/HSD17B11/LIPE/ALDH9A1/IDH1/HSD17B6/NPC1/ALDH1A1/GNPAT/PEX19/DIO2/PFKM/IDI1/SLC27A5/PRDX5/APOA1,0.02044692591377585
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,198,-0.870066061967921,0.76980198019802,0.954010323029635,0.923883681249752,6590,"tags=29%, list=18%, signal=24%",SDC4/LAMA2/FSTL3/ITGAV/PVR/INHBA/COL6A3/FAS/MEST/FBLN2/ENO2/COL7A1/LAMA3/LOXL1/PFN2/SERPINH1/TNFAIP3/PTHLH/PLOD3/MGP/COL5A2/TGFB1/RHOB/COL16A1/COMP/APLP1/CALU/COLGALT1/IGFBP2/TAGLN/EMP3/LAMC1/P3H1/TPM1/JUN/LGALS1/MCM7/CD59/CAPG/QSOX1/FBLN1/SAT1/ACTA2/GLIPR1/NOTCH2/DCN/VIM/AREG/PRRX1/GPX7/EFEMP2/PCOLCE/TIMP1/DST/SPARC/COL1A2/PPIB,0.02044692591377585
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_HEME_METABOLISM,Heme Metabolism,194,-0.845260234874229,0.820448877805486,0.954010323029635,0.923883681249752,4246,"tags=19%, list=11%, signal=17%",MYL4/RBM38/ACSL6/NEK7/ARHGEF12/TSPAN5/ADD1/MBOAT2/PRDX2/DCAF11/MGST3/FECH/LPIN2/NCOA4/MARK3/AHSP/CDR2/OSBP2/HDGF/RNF123/P4HA2/CCDC28A/YPEL5/NUDT4/HAGH/SLC30A1/RAD23A/MKRN1/HTATIP2/UBAC1/SMOX/GLRX5/BMP2K/HTRA2/BSG/ARL2BP,0.02044692591377585
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_INFLAMMATORY_RESPONSE,Inflammatory Response,197,-0.85621335129974,0.803237858032379,0.954010323029635,0.923883681249752,6583,"tags=18%, list=18%, signal=15%",RGS1/LYN/BDKRB1/LAMP3/LTA/PVR/INHBA/GNA15/ACVR1B/PDE4B/TPBG/CDKN1A/MSR1/ICAM1/CD14/TLR3/RHOG/NFKBIA/IFNGR2/RIPK2/RNF144B/PROK2/RAF1/EMP3/ATP2A2/ABI1/CD55/BEST1/ATP2C1/TNFAIP6/MXD1/TIMP1/SLC31A2/PSEN1/SRI/ADRM1,0.02044692591377585
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_P53_PATHWAY,P53 Pathway,192,-0.873905330928108,0.755,0.954010323029635,0.923883681249752,5206,"tags=28%, list=14%, signal=24%",KLF4/PRMT2/TM7SF3/PPP1R15A/TGFB1/PLXNB2/NUPR1/S100A4/FDXR/ZFP36L1/SLC3A2/WRAP73/TOB1/TRAFD1/CDKN2A/VWA5A/BAX/CGRRF1/IER5/RAD9A/TSPYL2/SLC35D1/PIDD1/HRAS/SESN1/JUN/FBXW7/CSRNP2/LDHB/SAT1/BLCAP/ANKRA2/VAMP8/EI24/PMM1/DEF6/MXD1/RAD51C/SERPINB5/FOS/RCHY1/CTSD/RNF19B/POM121/CD81/DDIT3/APP/TSC22D1/MKNK2/CCNK/CTSF/TPRKB/HINT1,0.02044692591377585
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_PROTEIN_SECRETION,Protein Secretion,93,-0.82220637047621,0.807327001356852,0.954010323029635,0.923883681249752,3487,"tags=26%, list=9%, signal=23%",STX12/STX16/OCRL/PPT1/COPE/AP3S1/TMED2/BET1/IGF2R/VAMP3/SNAP23/RAB5A/VAMP4/YKT6/MAPK1/ANP32E/CD63/DST/ERGIC3/TMED10/CLTA/CLN5/M6PR/GNAS,0.02044692591377585
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_APICAL_SURFACE,Apical Surface,42,-0.759429109666115,0.860326894502229,0.955918771669143,0.925731863090118,1599,"tags=10%, list=4%, signal=9%",TMEM8B/PKHD1/APP/GSTM3,0.0195790099358656
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_ESTROGEN_RESPONSE_EARLY,Estrogen Response Early,197,0.866709909953454,0.849246231155779,0.955918771669143,0.925731863090118,3244,"tags=11%, list=9%, signal=10%",SCARB1/SVIL/ELOVL2/TIPARP/RBBP8/TGIF2/ISG20L2/MYBL1/KDM4B/ABHD2/INPP5F/SLC16A1/KLF10/MED13L/BAG1/SLC22A5/MINDY1/SLC39A6/RASGRP1/MAPT/SEC14L2,0.0195790099358656
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_APICAL_JUNCTION,Apical Junction,198,-0.796463567118553,0.923267326732673,0.979785478547855,0.948844884488449,5991,"tags=22%, list=16%, signal=18%",CDH8/KCNH2/SPEG/ICAM1/LAMA3/GAMT/ADAM23/CLDN18/TAOK2/ACTN2/COL16A1/MPZL1/ADAM9/SGCE/DHX16/CRAT/ZYX/PLCG1/CD86/ACTN4/MVD/TMEM8B/PKD1/ICAM5/NECTIN2/HRAS/SYMPK/TSC1/MDK/JAM3/PTEN/EPB41L2/RASA1/EXOC4/CD99/THBS3/MAPK13/EVL/CLDN11/NECTIN3/RHOF/MYL12B/CAP1,0.008869001533363114
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_KRAS_SIGNALING_UP,Kras Signaling Up,196,-0.789295162350532,0.933002481389578,0.979785478547855,0.948844884488449,5567,"tags=15%, list=15%, signal=13%",CBX8/DUSP6/KIF5C/DOCK2/TNFAIP3/KLF4/ZNF277/PPP1R15A/MYCN/G0S2/VWA5A/FGF9/SCG5/ITGBL1/SEMA3B/ADAM17/GPRC5B/ATG10/ADGRL4/PRELID3B/PRRX1/SDCCAG8/PCSK1N/HDAC9/YRDC/ALDH1A2/RABGAP1L/CAB39L/SCG3/CPE,0.008869001533363114
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Tnfa Signaling Via Nfkb,198,-0.787516891361286,0.940594059405941,0.979785478547855,0.948844884488449,6620,"tags=27%, list=18%, signal=23%",CXCL3/SDC4/FUT4/KYNU/EGR3/SERPINB8/INHBA/DNAJB4/PDE4B/CDKN1A/ICAM1/TGIF1/CEBPD/ZFP36/TNFAIP3/TNIP2/NFKBIA/KLF4/IFNGR2/RIPK2/TANK/PPP1R15A/TRIP10/CXCL2/PER1/RHOB/B4GALT5/EGR1/G0S2/IRS2/CCL4/EGR2/ZBTB10/JUNB/IER5/PNRC1/IL6ST/TUBB2A/JUN/MCL1/MARCKS/RCAN1/SAT1/TNFAIP6/ACKR3/AREG/MXD1/FOS/RNF19B/YRDC/TSC22D1/IL23A/SQSTM1/BTG3,0.008869001533363114
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_HEDGEHOG_SIGNALING,Hedgehog Signaling,36,0.60857716124625,0.997005988023952,0.997005988023952,0.965521588402143,2878,"tags=8%, list=8%, signal=8%",NF1/HEY2/SLIT1,0.0013022333052446382
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_KRAS_SIGNALING_DN,Kras Signaling Dn,189,-0.746539019526407,0.986284289276808,0.997005988023952,0.965521588402143,4164,"tags=10%, list=11%, signal=9%",PAX3/SPTBN2/EFHD1/COPZ2/ZNF112/IGFBP2/BARD1/NUDT11/IDUA/CKM/SELENOP/ZC2HC1C/TCL1A/VPS50/SPHK2/STAG3/YBX2/CCNA1,0.0013022333052446382
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_OXIDATIVE_PHOSPHORYLATION,Oxidative Phosphorylation,190,-1.51703163789382,0.000244627911347851,0.0122313955673925,0.00978511645391403,4286,"tags=58%, list=11%, signal=52%",ATP6V1G1/SLC25A11/PMPCA/COX6A1/ATP6AP1/SLC25A5/MTRR/OGDH/PDHX/BAX/DLD/SDHD/GLUD1/PDHA1/GOT2/VDAC1/UQCRC2/DLST/SLC25A6/GPI/CYB5A/MPC1/OXA1L/NDUFB4/MDH1/ETFA/MFN2/CS/ACAA2/HCCS/VDAC3/POR/TIMM8B/RHOT1/NDUFS4/TIMM50/NDUFA5/COX11/COX7B/ETFB/MGST3/FDX1/TOMM22/LDHB/NDUFAB1/ACAA1/NDUFS3/COX5B/NDUFS2/HSPA9/OAT/COX8A/ACADM/ATP6V1E1/NDUFB6/ATP6V1F/RHOT2/COX4I1/NDUFB2/ECI1/UQCRC1/IDH3B/LDHA/SLC25A3/ATP6V0E1/UQCRH/CYB5R3/COX5A/NDUFA3/ATP5PD/NDUFV1/TIMM9/UQCRFS1/COX6B1/NDUFB3/TIMM10/ATP5F1A/ATP5F1B/NDUFS8/NDUFC1/PHB2/CYC1/COX6C/NDUFA1/SURF1/FH/ACO2/NDUFA4/ATP6V0B/ATP5MG/POLR2F/GPX4/UQCRB/NDUFS6/AFG3L2/ACADVL/COX17/IDH3A/ATP5ME/ATP5F1D/NDUFB7/ATP5MC3/NDUFB1/HTRA2/TIMM13/ATP5F1E/UQCRQ/NDUFA2/COX7C/NDUFS7,1.9125239883733662
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_DNA_REPAIR,Dna Repair,147,-1.50493850217754,0.000685214102671969,0.0171303525667992,0.0137042820534394,4392,"tags=49%, list=12%, signal=43%",TAF12/NME4/DCTN4/NT5C3A/ERCC3/ZNF707/CETN2/TARBP2/SMAD5/RALA/POLR2C/GTF3C5/NELFCD/CSTF3/ERCC4/ELL/POLB/DAD1/IMPDH2/CANT1/BCAP31/POLR2E/POLR2G/POLL/FEN1/SUPT5H/ITPA/ERCC2/VPS37B/TMED2/TAF1C/GMPR2/NELFE/SRSF6/GTF2A2/AAAS/DGUOK/SUPT4H1/POLE4/TK2/NUDT21/ALYREF/POLR2J/POM121/NELFB/POLR2K/NME1/GUK1/HPRT1/POLR1D/TAF6/POLR2H/BRF2/TAF10/CCNO/MPG/DUT/GTF2H5/RPA3/SURF1/APRT/NT5C/EDF1/POLR2F/GPX4/VPS28/ERCC1/COX17/EIF1B/SAC3D1/ADRM1/POLR2I,1.7662336985499774
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_MYC_TARGETS_V1,Myc Targets V1,181,-1.44701633853845,0.001087031570595,0.0181171928432501,0.0144937542746001,3780,"tags=56%, list=10%, signal=50%",VBP1/GLO1/GSPT1/APEX1/TARDBP/GOT2/SMARCC1/VDAC1/PABPC4/CCT4/EIF3D/CAD/XRCC6/HNRNPR/SF3B3/HSPD1/IMPDH2/HNRNPA3/PSMA1/RRP9/CDC45/NAP1L1/NOP56/VDAC3/CTPS1/RAN/RACK1/DEK/HDAC2/C1QBP/PSMB2/DHX15/PTGES3/SRSF1/SF3A1/HNRNPA1/NDUFAB1/RAD23B/CLNS1A/PSMB3/UBE2E1/SNRPD3/SNRPB2/NOP16/TUFM/STARD7/HDGF/UBA2/SRSF7/MCM2/SET/PA2G4/SRM/FBL/CCT3/SNRPA/RNPS1/LSM2/EEF1B2/MCM5/SNRPD1/HNRNPU/ODC1/SRSF3/POLE3/SSBP1/HSPE1/HNRNPA2B1/LDHA/SLC25A3/NME1/TCP1/CCT5/HPRT1/PSMD3/SSB/EIF3B/COX5A/PPIA/CDK4/RUVBL2/DUT/PRPF31/PHB2/CYC1/MAD2L1/LSM7/SNRPD2/ERH/SNRPG/RANBP1/MCM7/SRSF2/PSMD7/HNRNPD/TXNL4A/TRIM28/PRDX4/NHP2/AIMP2/PCBP1,1.7419090929246752
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_XENOBIOTIC_METABOLISM,Xenobiotic Metabolism,196,-1.40243526541742,0.00333065310234711,0.0416331637793388,0.0333065310234711,6077,"tags=29%, list=16%, signal=24%",GSTM4/MCCC2/EPHX1/UPB1/IGFBP4/SHMT2/CAT/RAP1GAP/MPP2/AP4B1/DCXR/ENTPD5/MAN1A1/SLC1A5/SLC12A4/AHCY/IDH1/GABARAPL1/CBR1/PGRMC1/PEMT/ELOVL5/HACL1/ARG2/APOE/CNDP2/SLC35D1/LONP1/ADH5/CYB5A/COMT/SSR3/FBLN1/TMEM97/BPHL/POR/PTS/LPIN2/NPC1/GSS/NFS1/PTGES3/DHRS1/PMM1/BCAR1/TKFC/PGD/HES6/SPINT2/HPRT1/ATP2A2/DHPS/ACO2/PYCR1/PTGDS/DDT/PINK1,1.3805605850368197
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_APICAL_JUNCTION,Apical Junction,198,-1.4000823614464,0.00508859689099117,0.0508859689099117,0.0407087751279294,7605,"tags=40%, list=20%, signal=32%",ITGA9/ITGA10/MMP9/TRO/INPPL1/ALOX15B/PIK3CB/LAMA3/GNAI1/VCAN/SGCE/FSCN1/RRAS/MMP2/AKT3/PBX2/CDH8/MAPK11/MYH10/NRXN2/ICAM1/VCL/MSN/KCNH2/SPEG/TJP1/ACTG2/NECTIN2/MYH9/BAIAP2/HADH/CLDN15/NECTIN3/ADAM9/CLDN18/GAMT/SORBS3/PTEN/YWHAH/ITGB1/HRAS/ICAM5/MDK/PTK2/SLC30A3/ZYX/AKT2/MAPK13/MPZL1/AMIGO1/GNAI2/CDK8/CD99/JAM3/NF2/CTNNA1/ACTN4/PKD1/TMEM8B/RASA1/ATP1A3/PLCG1/TAOK2/SYMPK/THBS3/MVD/COL16A1/EVL/DHX16/PFN1/EPB41L2/TUBG1/RHOF/ACTG1/MYL9/ACTB/CAP1/MYL12B/CRAT,1.2934019517504498
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_UV_RESPONSE_UP,Uv Response Up,155,-1.39456506743141,0.00954398902044882,0.0795332418370735,0.0636265934696588,5157,"tags=44%, list=14%, signal=38%",BCL2L11/KCNH2/NUP58/APOM/EPHX1/HYAL2/NR4A1/ATP6V1C1/CNP/IGFBP2/CDKN2B/PSMC3/PRKACA/MGAT1/PPT1/CXCL2/STARD3/RHOB/SOD2/GRPEL1/NPTX2/CASP3/JUNB/MAPK8IP2/PRKCD/UROD/ENO2/RPN1/FURIN/FOS/CLCN2/NTRK3/PARP2/RXRB/FEN1/SULT1A1/GGH/CCNE1/ACAA1/E2F5/CLTB/MARK2/AP2S1/CREG1/WIZ/ATP6V1F/HNRNPU/POLE3/STIP1/YKT6/PDAP1/FKBP4/PPIF/POLR2H/CDC34/KLHDC3/EPCAM/DGAT1/CHKA/SQSTM1/HSPA13/SIGMAR1/STK25/HSPA2/BTG3/GRINA/BSG/SELENOW,1.0994513150040772
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_CHOLESTEROL_HOMEOSTASIS,Cholesterol Homeostasis,72,-1.36911737236762,0.0343593752526,0.19088541807,0.152708334456,4704,"tags=49%, list=13%, signal=43%",SC5D/FADS2/FABP5/STX5/S100A11/MAL2/FASN/SREBF2/TM7SF2/CPEB2/PPARG/HMGCS1/MVK/ANXA5/CXCL16/FBXO6/PMVK/SEMA3B/TMEM97/LGMN/LSS/LGALS3/PNRC1/CLU/FDFT1/IDI1/ATXN2/MVD/ACAT2/ACTG1/ACSS2/CHKA/FDPS/PCYT2/GUSB,0.7192272465335978
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_MYC_TARGETS_V2,Myc Targets V2,57,-1.38176259300261,0.0297150468332721,0.19088541807,0.152708334456,3662,"tags=54%, list=10%, signal=49%",RCL1/TFB2M/RRP12/NIP7/LAS1L/EXOSC5/HSPD1/PRMT3/TMEM97/TCOF1/RRP9/NOP56/PES1/FARSA/PLK1/NOP16/TBRG4/PA2G4/SRM/IMP4/MRTO4/MCM5/HSPE1/UNG/PUS1/WDR74/NOC4L/CDK4/NDUFAF4/IPO4/AIMP2,0.7192272465335978
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_PI3K_AKT_MTOR_SIGNALING,Pi3k Akt Mtor Signaling,103,-1.35320064290238,0.0327669902912621,0.19088541807,0.152708334456,4845,"tags=43%, list=13%, signal=37%",E2F1/TSC2/RPTOR/PTEN/HRAS/ECSIT/PLA2G12A/NFKBIB/MAP3K7/HSP90B1/GRB2/TRAF2/THEM4/CAB39/PRKAG1/PAK4/PRKAR2A/PPP1CA/RAF1/MAPK9/CDKN1B/CFL1/PLCG1/AKT1S1/GRK2/UBE2D3/ACTR3/ARF1/PFN1/UBE2N/RAC1/YWHAB/MAPKAP1/PIN1/AP2M1/MKNK2/MAPK1/CSNK2B/DDIT3/ARPC3/CDK4/SQSTM1/ARHGDIA/CALR,0.7192272465335978
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_PEROXISOME,Peroxisome,104,-1.31939352595321,0.0389294403892944,0.194647201946472,0.155717761557178,4882,"tags=38%, list=13%, signal=33%",CLN8/SOD2/ACSL5/YWHAH/HRAS/ACSL1/ITGB1BP1/IDH1/PEX14/TSPO/ERCC3/SLC35B2/ELOVL5/ALDH1A1/SCP2/SMARCC1/CDK7/HSD17B4/CTBP1/PEX11B/GNPAT/ABCB9/MLYCD/RDH11/CTPS1/SLC25A19/ACAA1/IDI1/SOD1/PEX6/PEX5/ACOT8/SIAH1/FDPS/ERCC1/FIS1/CRAT/PRDX5/PRDX1,0.7107518348841256
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_MYOGENESIS,Myogenesis,196,-1.26763697967516,0.0475113122171946,0.205281846426986,0.164225477141589,6321,"tags=31%, list=17%, signal=26%",PSEN2/SMTN/CHRNB1/REEP1/KCNH2/SH2B1/COL6A2/SPEG/LAMA2/MYO1C/AEBP1/GSN/MYH9/MYH3/TSC2/CACNA1H/PDLIM7/ACHE/SORBS3/COL3A1/ITGB1/ACSL1/AKT2/COL1A1/MAPRE3/ABLIM1/PLXNB2/HDAC5/ITGA7/ATP6AP1/PICK1/APP/COX7A1/MYOM2/SIRT2/TNNC1/OCEL1/MEF2D/KIFC3/TPM3/SOD3/SH3BGR/MYH11/CLU/SPARC/TPM2/PFKM/PRNP/BAG1/SYNGR2/GAA/FDPS/CKB/TAGLN/PGAM2/GABARAPL2/CRAT/MYL6B/IGFBP7/FLII,0.6876494546487799
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,Reactive Oxygen Species Pathway,48,-1.37179924839102,0.0492676431424767,0.205281846426986,0.164225477141589,4830,"tags=48%, list=13%, signal=42%",SOD2/TXN/JUNB/FES/PRDX2/HMOX2/SBNO2/NDUFB4/PRDX6/TXNRD2/ERCC2/MSRA/NDUFS2/SOD1/ATOX1/PRNP/CDKN2D/PTPA/LAMTOR5/GPX4/STK25/PRDX1/PRDX4,0.6876494546487799
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_MITOTIC_SPINDLE,Mitotic Spindle,198,1.17034203685967,0.0582127873041699,0.223895335785269,0.179116268628215,2242,"tags=26%, list=6%, signal=25%",PCM1/TTK/CNTRL/ARHGAP5/BRCA2/TUBGCP5/NEK2/CENPJ/TPX2/CKAP5/WASF2/WASF1/ALMS1/KNTC1/ARHGAP29/KIF20B/KIF11/CDK5RAP2/CEP192/CDK1/CCNB2/LRPPRC/BUB1/TOP2A/RAB3GAP1/CCDC88A/CENPF/ANLN/NUSAP1/PCNT/CEP57/RICTOR/KIFAP3/DLGAP5/RANBP9/RFC1/MAPRE1/KIF15/KIF23/KIF1B/PCGF5/NF1/SASS6/ECT2/PDLIM5/TLK1/SPTAN1/PPP4R2/NCK1/TSC1/LATS1/TUBGCP3,0.6499549536019397
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_FATTY_ACID_METABOLISM,Fatty Acid Metabolism,156,-1.25415809328618,0.0655172413793104,0.233990147783251,0.187192118226601,5780,"tags=44%, list=15%, signal=37%",ADSL/METAP1/AUH/HIBCH/PSME1/HADH/ALDH3A2/HMGCS2/MIF/HADHB/OSTC/SDHA/ACSL5/YWHAH/FASN/ACSL1/IDH3G/RAP1GDS1/IDH1/ME1/GABARAPL1/CBR1/NTHL1/HMGCS1/G0S2/BLVRA/UROD/DLD/ELOVL5/ALDH1A1/SDHD/PCBD1/ENO2/PDHA1/APEX1/HSD17B4/DLST/MDH1/ACAA2/PRDX6/HCCS/MLYCD/BPHL/RDH11/PTS/REEP6/ACAA1/IDI1/LGALS1/CPT2/ACAT2/ACADM/NCAPH2/UROS/HSP90AA1/ERP29/ODC1/ECI1/IDH3B/ACADS/LDHA/ACOT8/GAPDHS/FH/ACO2/GRHPR/ACADVL/CRAT,0.6308024282883468
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_PANCREAS_BETA_CELLS,Pancreas Beta Cells,38,-1.30908279321261,0.0967302452316076,0.322434150772025,0.25794732061762,4369,"tags=24%, list=12%, signal=21%",NKX6-1/CHGA/SRPRB/STXBP1/FOXA2/SRP9/SPCS1/SEC11A/SRP14,0.4915589659166583
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_ADIPOGENESIS,Adipogenesis,197,-1.15987357704716,0.150452488687783,0.442507319669949,0.35400585573596,5005,"tags=39%, list=13%, signal=34%",QDPR/CMPK1/SDHB/SLC1A5/CD151/GRPEL1/CD302/IDH3G/COQ5/PHLDB1/IDH1/ME1/PEX14/ITGA7/COX6A1/SOWAHC/PPARG/PEMT/BAZ2A/DLD/SCP2/DNAJB9/APOE/SLC27A1/MTCH2/RMDN3/ATP1B3/CS/ACAA2/ESRRA/NABP1/POR/SULT1A1/NDUFA5/MIGA2/REEP6/COX7B/JAGN1/ETFB/LIPE/MGST3/UCP2/SLC25A10/SAMM50/PPM1B/TKT/NDUFAB1/AGPAT3/NDUFS3/ELMOD3/SLC5A6/CPT2/SOD1/COX8A/ACADM/UCK1/PREB/LPCAT3/PIM3/UQCRC1/ACADS/TALDO1/CHCHD10/SLC25A1/UBC/DNAJC15/DGAT1/RNF11/CYC1/ACO2/GPX4/APLP2/IDH3A/NDUFB7/CRAT/UQCRQ/DDT,0.35407954108824286
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_GLYCOLYSIS,Glycolysis,198,-1.16551074751551,0.148022598870057,0.442507319669949,0.35400585573596,4982,"tags=32%, list=13%, signal=28%",MIF/CACNA1H/PGAM1/IL13RA1/STMN1/ECD/TXN/AKR1A1/PHKA2/HAX1/SPAG4/RPE/IDH1/ME1/CHPF2/COPB2/SLC37A4/LHPP/DLD/PKM/ENO2/CHST12/GOT2/GOT1/PAXIP1/IRS2/CHPF/PKP2/ME2/CYB5A/B3GALT6/GALE/P4HA1/MDH1/TKTL1/AURKA/GALK2/P4HA2/B4GALT7/GMPPB/B4GALT2/SLC25A10/MED24/DCN/TPI1/IDUA/PGLS/SOD1/NDUFV3/QSOX1/GNPDA1/EXT2/LDHA/TALDO1/FKBP4/GAPDHS/SAP30/PPP2CB/PPIA/RBCK1/ALG1/NASP/GUSB/PGAM2,0.35407954108824286
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_COAGULATION,Coagulation,135,-1.12345081132513,0.234393404004711,0.45746249241176,0.365969993929408,8185,"tags=31%, list=22%, signal=24%",MMP15/VWF/DPP4/PREP/LEFTY2/COMP/GNG12/TF/CTSV/MMP9/CPN1/C1R/MMP2/C1S/SERPING1/C8G/GSN/CTSH/FYN/HMGCS2/CSRP1/A2M/ADAM9/CRIP2/PEF1/SIRT2/CPQ/TIMP1/FURIN/S100A13/MSRB2/TIMP3/DUSP14/LGMN/CLU/CASP9/SPARC/APOA1/RAC1/MST1/WDR1/GNB2,0.3396445081688325
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,198,-1.12618933026391,0.207909604519774,0.45746249241176,0.365969993929408,7292,"tags=34%, list=20%, signal=27%",LAMA3/PDGFRB/INHBA/ITGB5/VCAN/DST/GLIPR1/MMP2/FBLN5/SFRP4/SGCB/COL6A3/COL7A1/MGP/DPYSL3/COPA/COL6A2/COL5A2/LAMA2/IGFBP4/FSTL3/IGFBP2/GPC1/SERPINH1/PVR/SAT1/LAMC1/RHOB/COL3A1/ITGB1/FLNA/PFN2/LOXL1/COL1A1/PLOD3/ENO2/TPM4/MEST/PDLIM4/TIMP1/CALU/APLP1/CD59/TIMP3/FBLN1/JUN/CALD1/COLGALT1/GPX7/SPARC/DCN/TPM2/COL1A2/LGALS1/COL16A1/EMP3/P3H1/QSOX1/TPM1/VIM/PCOLCE/MYL9/CAPG/PPIB/MCM7/TAGLN/ACTA2,0.3396445081688325
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_ESTROGEN_RESPONSE_LATE,Estrogen Response Late,196,-1.11195330423202,0.230769230769231,0.45746249241176,0.365969993929408,6142,"tags=28%, list=16%, signal=24%",CACNA2D2/ABHD2/IGFBP4/FAM102A/FABP5/FKBP5/XBP1/KRT13/LLGL2/CELSR2/KLF4/PLXNB1/ALDH3A2/TJP3/HMGCS2/CDC20/DCXR/UNC13B/SERPINA5/SLC26A2/LSR/ZFP36/MOCS2/MDK/RAB31/ITPK1/MAPK13/ELOVL5/XRCC3/SLC9A3R1/MEST/TNNC1/FOS/CPE/GALE/ADD3/SEMA3B/ETFB/WFS1/CHPT1/FDFT1/AMFR/DNAJC1/BAG1/GINS2/HPRT1/NXT1/FKBP4/PPIF/SLC2A8/COX6C/METTL3/CKB/CCNA1/BTG3,0.3396445081688325
Late_primary_SPCs,KS,KS vs Ctrl,HALLMARK_IL6_JAK_STAT3_SIGNALING,Il6 Jak Stat3 Signaling,83,1.1339096604823,0.201970443349754,0.45746249241176,0.365969993929408,2306,"tags=8%, list=6%, signal=8%",IFNAR1/STAM2/CBL/STAT1/CD38/PTPN11/IFNGR1,0.3396445081688325
